lemma	semantic_tags
memperbesar	M2 A1.1.1
memperbesar	N3.2+/A2.1
memperbesar	N3.2+/A2.1 A4.2+/Q2.1
memperbesar	N3.2+/A2.1 Q2.2/N5++ A4.2-/A2.1
memperbesar	N3.3 T1.3 A1.7- N3.2+/A2.1 N5+/A2.1 T1.3+/A2.1 A9-
memperbesar	N3.4+ N3.2+/A2.1+ I1.3+/A2.1
memperbesar	N3.6 M1 N3.7+/A2.1 A4.2-/A2.1 T1.3 A12- A2.1+ X8+
memperbesar	N3.7+/A2.1 N5+/A2.1 A4.2-/A2.1
memperbesar	N5+++ X3.2
memperbesar	N5+/A2.1
memperbesar	Q2.2 A5.1+/A2.1
memperbesar	T1.3++
memperbudikan	A5.2-
memperbudikan	F1
memperbudikan	G2.2- E4.1+
memperbudikan	L2
mempercakapkan	A1.1.1
mempercakapkan	O4.2+
mempercakapkan	Q2.1
mempercakapkan	Q2.1 Q1.2
mempercakapkan	Q2.2
mempercakapkan	Q2.2 P1
mempercakapkan	S8+
mempercantik	O4.2+
mempercapak	N5- A11.1- X2.1/A5.3-
mempercayai	A9- S7.1+ S7.4+
mempercayai	B1 X2.1/A7+ A10-/E1
mempercayai	I1.1 X2.1
mempercayai	I2.2
mempercayai	X2.1 A9- E6+ X2.6
mempercayai	X2.1 S9%
mempercayakan	A9- S7.1+ S7.4+
mempercayakan	X2.1 A9- E6+ X2.6
mempercekcokkan	A6.1- S7.3+ Q2.2
mempercekcokkan	E3-
mempercekikkan	A6.1- E2-
mempercepat	N3.8+
mempercepat	N3.8+ M1/N3.8+ M2/N3.8+
mempercepat	N3.8+/A2.1
mempercepat	X5.2+/A2.1
memperdagangkan	I2.1
memperdamaikan	A1.1.1/E3+
memperdamaikan	A6.1 S1.2.1+/E3+ X2.5+
memperdamaikan	A6.1+/A2.1 K2
memperdamaikan	A9- Q2.2 S7.1- I3.1
memperdamaikan	H4 S8+ A1.2+
memperdaya	A1.1.1
memperdaya	A5.2-
memperdaya	A9+ A2.1+/G2.2-
memperdaya	F1
memperdaya	G2.1- G2.2-
memperdaya	G2.2-
memperdaya	G2.2- E4.1+
memperdaya	G2.2-/A5.2-
memperdaya	K5.2 A2.1+ A1.1.1
memperdaya	L2
memperdaya	O4.2+
memperdaya	X2.1 A5.4- A9+
memperdayakan	A5.2-
memperdayakan	F1
memperdayakan	G2.2-
memperdayakan	G2.2- E4.1+
memperdayakan	G2.2-/A5.2-
memperdayakan	L2
memperdebatkan	Q2.2
memperdebatkan	X2.1 X2.4 X6
memperdewakan	S7.2+
memperdiamkan	X5.1- A1.9
memperdiarkan	X5.1- A1.9
memperdua	N2 A1.1.1
memperebutkan	S7.3+
memperedarkan	A1.1.1 N3.6+/A2.1 N3.3+/A2.1 N5+/A2.1 N5 T1.3
memperedarkan	A1.5.1 G3
memperedarkan	M1
memperedarkan	M2 M1
memperelok	A5.1++
memperelok	O4.2+
memperelok	O4.2+ C1/H1 S1.1.4+
memperempat	N5 H4
mempererat	A1.7+/A2.1
mempererat	B4 O4.3 A2.1+ B1
mempererat	B5 S5+ B2+ B1
mempererat	M1/A12- M8 S8-
mempererat	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
mempererat	S1.2.5+/A2.1 O4.1/A2.1
mempergandingkan	A6.1 A5.1 Q3
mempergandingkan	A6.1-
mempergarahkan	G2.2-/A5.2-
mempergauli	A2.1+ S1.1.3+ K3
mempergauli	O4.1 X2.5-
mempergauli	S1.1.1
mempergauli	S5+ A2.1+
mempergiat	N3.2+/A2.1
mempergiat	N5+/A2.1
mempergilirkan	A1.1.1 M1
mempergilirkan	A2.1+
mempergilirkan	A2.1+ O4.2+
mempergilirkan	A5.1-/A2.1
mempergilirkan	M1
mempergilirkan	M1 A2.1+
mempergilirkan	M2 M1 A2.1+ I2.2
mempergilirkan	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
mempergilirkan	M2 M1 O4.4 A2.1+
mempergilirkan	M2/B1
mempergilirkan	M6/A2.1+ A9- I3.1/A2.1+ Y2 M3 M4 M5
mempergilirkan	O2/F4
mempergontai	N3.8-
mempergunakan	A1.1.1
mempergunakan	A1.5.1
mempergunakan	A1.5.1 S7.1+
mempergunakan	G2.2- A1.5.1
memperhalus	B4 A5.1+/A2.1
memperhaluskan	X3.1 O4.2+/A2.1 S1.1.1
memperhamba	S7.1- A1.7+
memperhambakan	S7.1- A1.7+
memperhatikan	A10+
memperhatikan	M1 N4 S7.1- X2.4 X2.5+ A6.1+ A1.1.1 A2.2 K5.1 X3.4
memperhatikan	Q2.1
memperhatikan	Q2.1 Q1.2
memperhatikan	S1.1.3+
memperhatikan	X2.1
memperhatikan	X2.1 X3.4 X2.4
memperhatikan	X2.4
memperhatikan	X3.4 Q2.1 S7.1-@
memperhatikan	X3.4 S7.1 X2.4 A1.3+
memperhatikan	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
memperhatikan	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1
memperhebat	A5.1--/A2.2
memperhebat	A5.1-/A2.1
memperhebat	N3.2+/A2.1
memperhebat	N5+/A2.1
memperhentikan	A1.1.1 A2.2
memperhentikan	A1.1.1 T2-
memperhentikan	A1.7-/M1 I3.1 I1.2 O1.2 G3
memperhentikan	A11.1- X2.1- I3.1- S7.4+/M1 G2.1
memperhentikan	A2.1+ M2
memperhentikan	B2- A1.5.1/N5.1+
memperhentikan	G2.2+ A10+
memperhentikan	I3.1- G3 M2 A2.2 Q2.2
memperhentikan	M2
memperhentikan	M2 M1 N5-/A2.1 O1.2/M1 B2- T2- A9- A1.8- X9.2-/K5 X3.2
memperhentikan	N5--- M1/M4
memperhentikan	O4.6+ E1 A1.5.1
memperhentikan	S6- A1.7-
memperhentikan	X5.2+ T2+ S3.2+ E3-
memperhidup	S8+
memperhidup	X5.2+/A2.2
memperhinggakan	A1.7+
memperhitungkan	N2 X7+
memperhitungkan	X2.1
memperhitungkan	X2.1 N2
memperhitungkan	X2.1 X2.4 X6
memperhitungkan	X6/A7- N2/A7-
memperhubungkan	A6.1+/X2.1 S3.1
memperincikan	A4.2+
memperincikan	Q2.2
memperincikan	Q2.2 A5.1+/A2.1
memperindah	A1.1.1 A2.1+
memperindah	A5.1++
memperindah	B4 A5.1+/A2.1
memperindah	O4.2+
memperingan	A11.1-/A2.1
memperingati	A2.2 K4/Q2.2 Q2.2
memperingati	S1.1.1
memperingati	X2.2+
memperingati	X2.2+ A11.2+
memperingati	X2.2+/A15- A1.3+
memperingati	X4.1
memperingatkan	Q2.2
memperingatkan	S1.1.1
memperingatkan	X2.2+/A15-
memperingatkan	X2.2+/A15- A1.3+
memperingatkan	X4.1
memperisteri	S4 A2.2
memperjamu	F1 N5+ S9/T1.3
memperjelas	A7+/Q2.2
memperjelas	Q2.2 S1.2.4+
memperjelas	Q2.2/A7+ A2.2
memperjelaskan	O4.3 A5.1+/A2.1
memperjuang	S8-
memperjuangkan	S8- X8+ E3- G1.2
memperjuangkan	X8+
memperjudikan	A15- I1/A1.4 K5.2/I1
memperjudikan	M1 X8+ A15- Q2.2
memperkaitkan	A6.1+/X2.1 S3.1
memperkalikan	N2 N5+/A2.1
memperkarakan	E3-
memperkarakan	Q2.2
memperkarakan	X2.1 X2.4 X6
memperkatakan	Q2.1
memperkaya	A5.1+/A2.1 I1.1+/A2.1
memperkaya	O4.1 M1
memperkecil	N3.2-/A2.1 E2-@
memperkecil	N5---
memperkecil	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
memperkecil	O4.4
memperkecil-kecilkan	A11.1-/Q2.2
memperkemas	N3.2-/A2.1
memperkembangkan	A2.1+
memperkembangkan	A2.1+ T2+ A5.1+/A2.1 N3.2+/A2.1 H1 A9+ C1
memperkenalkan	A1.1.1
memperkenalkan	A9- A2.2 Q2.2 S1.1.3+ Q4.3 O4.1 K4
memperkenalkan	B3 S8+ A2.2
memperkenalkan	I2.2/Q2.1 X2.2+ A10+
memperkenalkan	N4
memperkenalkan	S1.1.1 T2+
memperkenalkan	T2+
memperkenalkan	T2+ X6+
memperkenankan	A9- A5.1+/A9- I1.3+/A9-
memperkenankan	A9- A6.1+
memperkenankan	A9- Q2.2
memperkenankan	M1 M2 A1.1.1 A1.9 A9- T2-
memperkenankan	Q2.2 B3 A1.8+ S7.4+/M1
memperkenankan	S7.4+
memperkenankan	S7.4+ I2.2/H1 T2-
memperkenankan	S7.4+ S8+ X2.1
memperkencang	N3.8+/A2.1
memperkerjakan	A1.5.1 S7.1+
memperkerjakan	A2.2
memperkerjakan	A9+/G2.2-
memperkerjakan	A9- S7.1+
memperkerjakan	I2.2 I3.1
memperkerjakan	M2 Q2.1 Q2.2 A1.1.1
memperkerjakan	S7.4+ A9-
memperketat	A1.7+/A2.1
memperketat	M1/A12- M8 S8-
memperkosa	A1.1.2 E3- G2.2- G2.1-
memperkosa	G2.1-/S3.2
memperkuat	A2.1+ T2+ A5.1+/A2.1 N3.2+/A2.1 H1 A9+ C1
memperkuat	A7+ Q2.2 S9@
memperkuat	A7+/A2.1 S5+
memperkuat	H1 W3 S8+ L2
memperkuat	N3.2+/A2.1
memperkuat	N5+/A2.1
memperkuat	O4.1/A2.1 N5+/A2.1
memperkuat	S1.2.5+/A2.1
memperkuat	S1.2.5+/A2.1 O4.1/A2.1
memperkuat	S8+
memperkuat	S8+ A1.1.1 K5.1 I1.1 A10+
memperkuat	X2.6/A1.1.1
memperkukuh	A2.2 X5.2+
memperkukuh	A7+/A2.1 S5+
memperkukuh	B4 O4.3 A2.1+ B1
memperkukuh	F4 A1.1.1 F3/G2.2-@
memperkukuh	G3
memperkukuh	O1.1 A7+
memperkukuh	O4.1/A2.1 N5+/A2.1
memperkukuh	S1.2.5+/A2.1
memperkukuh	S1.2.5+/A2.1 O4.1/A2.1
memperkukuh	S8+
memperkukuh	X2.6/A1.1.1
memperlahankan	A1.1.1 M1%
memperlahankan	N3.8-
memperlahankan	N5-/A2.1 S7.1+
memperlahankan	S7.1+ A1.7+
memperlahankan	X5.2- N3.8-
memperlakukan	A1.1.1 S7.1+ X9.2+
memperlakukan	A1.1.1 Y2 M1
memperlakukan	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
memperlakukan	M2 A9+
memperlakukan	S1.1.1 A9- X4.2 X2.1 B3 A1.1.1
memperlakukan	S7.1+ A1.1.1 X9.2+
memperlambat	N3.8-
memperlambat	T1.3++
memperlambat	T4-
memperlambat	X2.4/A5.3 A15 Q1.2 T2- M5
memperlebar	B5 Q2.2
memperlebar	M2 A1.1.1
memperlebar	N3.2+/A2.1 Q2.2/N5++ A4.2-/A2.1
memperlebar	N3.3 T1.3 A1.7- N3.2+/A2.1 N5+/A2.1 T1.3+/A2.1 A9-
memperlebar	N3.6 M1 N3.7+/A2.1 A4.2-/A2.1 T1.3 A12- A2.1+ X8+
memperlebar	N3.7+/A2.1 N5+/A2.1 A4.2-/A2.1
memperlebar	T1.3++
memperlemah	E6-
memperlemah	N5-/A2.1 S1.2.5-/A2.1
memperlemah	O1.2 X5.2-
memperlemah	S7.1-/A2.1 I1.1-/A2.1 S1.2.5-/A2.1 O4.1/A2.1 A5.1-/A2.1
memperlemah	S8- A1.1.2
memperlembutkan	B4 O4.3 A2.1+ B1
memperlengkap	A9- S6+
memperlihatkan	X2.1
memperluas	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
memperluas	B5 Q2.2
memperluas	M2 A1.1.1
memperluas	N3.2+/A2.1
memperluas	N3.2+/A2.1 A4.2+/Q2.1
memperluas	N3.2+/A2.1 Q2.2/N5++ A4.2-/A2.1
memperluas	N3.3 T1.3 A1.7- N3.2+/A2.1 N5+/A2.1 T1.3+/A2.1 A9-
memperluas	N3.4+ N3.2+/A2.1+ I1.3+/A2.1
memperluas	N3.6 M1 N3.7+/A2.1 A4.2-/A2.1 T1.3 A12- A2.1+ X8+
memperluas	N3.7+/A2.1 N5+/A2.1 A4.2-/A2.1
memperluas	N5+++ X3.2
memperluas	Q2.2 A5.1+/A2.1
memperluas	T1.3++
memperluaskan	N3.3 T1.3 A1.7- N3.2+/A2.1 N5+/A2.1 T1.3+/A2.1 A9-
memperlunak	A1.1.1 M1%
memperlunak	O1.2 X5.2-
memperlunak	O4.5 A2.1+ S1.2.5- S1.2.1+ O4.1
memperlunak	S7.1- A2.1+ A1.1.1 A9-
memperlunak	S8+
mempermainkan	A6.1+/S1.1.2+ G2.2-
mempermainkan	E3- A1.1.1
mempermainkan	E4.1+ A5.2-
mempermainkan	K1/E4.1+/S2mf
mempermainkan	K5.2 A2.1+ A1.1.1
mempermainkan	M2 A9+
mempermainkan	Q2.2/S1.2.4- S7.2-
mempermandikan	S9
mempermanis	X3.1 O4.2+/A2.1 S1.1.1
mempermuda	T3-/A2.1
mempermudah	S8+
mempermudahkan	A12+/A2.1
memperniagakan	I2.1
mempernipiskan	A1.1.1
memperoleh	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
memperoleh	A2.1+ O4.2+
memperoleh	A2.2 Q2.2
memperoleh	A2.2 Q3
memperoleh	A2.2 S4/B1
memperoleh	A9+
memperoleh	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
memperoleh	A9+ K5.1
memperoleh	A9+ N5+/A2.1
memperoleh	A9+ S5+
memperoleh	A9+ X9.2+
memperoleh	A9+ Z5 A2.2 S4
memperoleh	A9+ Z5 X9.2+ A2.1+ A2.2 M1 M2 X2.5+ E4.1-
memperoleh	C1 M2 A9+ X5.1+ I1.2 O4.2+ X2.1 K5.1
memperoleh	E2+ A9+ E4.1+
memperoleh	E4.1- B2- X3 A5.1-/A2.1 S7.4+
memperoleh	I1.1
memperoleh	I2.2
memperoleh	K5 A5.1 N3.1 X9.2+ A1.1.1
memperoleh	M1 A5.1+/A2.1+ I1.1 T4+ S8+ X2.1
memperoleh	M1 T2-
memperoleh	M2 A2.2
memperoleh	M3 A1.1.1 X5.2+ M2 S7.1+
memperoleh	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
memperoleh	P1
memperoleh	Q2.2 N3.2-/A2.1 A9+ I2.1
memperoleh	S7.1- A2.1+ A1.1.1 A9-
memperoleh	S8+ I1.1
memperoleh	T2+
memperoleh	X2.5-
memperoleh	X3 A1.1.1
memperoleh	X9.2+ S7.1+
memperolehi	A9+ S5+
memperolok-olok	E4.1+ A5.2-
memperolok-olokkan	A5.2-
memperolok-olokkan	E3- A1.1.1
memperolok-olokkan	E4.1+ A5.2-
memperolok-olokkan	Q2.2/S1.2.4- S7.2-
memperpadukan	A1.8+ S5+ A2.2 N2%
memperpadukan	A2.1+
memperpadukan	A2.1+ A5.1-/A2.1
memperpadukan	A2.1+ O4.6+
memperpadukan	A2.2 A1.8+ S5+c F4
memperpadukan	N3.7+/A2.1 T1.3+/A2.1
memperpadukan	N5+
memperpadukan	S5+
memperpanjang	A1.1.1/N5.2+ X8+ B2- A1.1.1
memperpanjang	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
memperpanjang	A9- Q2.2
memperpanjang	M1 N3.3 Q2.1 X9.2+
memperpanjang	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
memperpanjang	M1/N3.8+/L2 N3.8+
memperpanjang	M2 A1.1.1
memperpanjang	M2 A9+ Q4 S7.4+ B1% B2-%
memperpanjang	N3.3 T1.3 A1.7- N3.2+/A2.1 N5+/A2.1 T1.3+/A2.1 A9-
memperpanjang	N3.6 M1 N3.7+/A2.1 A4.2-/A2.1 T1.3 A12- A2.1+ X8+
memperpanjang	N3.7+/A2.1 N5+/A2.1 A4.2-/A2.1
memperpanjang	N3.7+/A2.1 T1.3+/A2.1
memperpanjang	T1.3+ N3.2+/A2.1 N5+/A2.1
memperpanjang	T1.3++
memperpanjang	T2+/N6+
memperpolitikkan	G1.2
mempersahabatkan	N4
mempersahabatkan	S1.1.1 T2+
mempersaksikan	A2.2 A7+ X6+
mempersaksikan	X3.4 S7.1 X2.4 A1.3+
mempersalahkan	G2.1
mempersalahkan	I1.3 O3 G2.1 M1 G3%
mempersalahkan	Q2.2 G2.1
mempersalahkan	Q2.2/G2.2- G2.1
mempersangat	A5.1--/A2.2
mempersangat	A5.1-/A2.1
mempersangat	N3.2+/A2.1
mempersatukan	A1.7+ S3.1
mempersatukan	A2.2 S5+ A1.8+ A1.1.1
mempersatukan	A2.2 S5+ M3 A1.1.1
mempersatukan	S5+
mempersembahkan	A1.1.1 K4 X9.2+
mempersembahkan	A1.1.1 T1.1.2 A8 K4
mempersembahkan	A10+ S1.1.1
mempersembahkan	A2.2 A1.1.1 A10+ K4 K3 Q4.3 F4
mempersembahkan	A5.4- A10+ C1
mempersembahkan	A9-
mempersembahkan	A9- A1.1.1
mempersembahkan	A9- A5.1+/A9- I1.3+/A9-
mempersembahkan	A9- Q2.2
mempersembahkan	C1 Q2.2
mempersembahkan	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
mempersembahkan	K4 A1.1.1 A5.4-
mempersembahkan	M1/N3.8- S3.2 A1.1.1/N3.8-
mempersembahkan	Q1.1 B1%
mempersembahkan	Q2.2 A9-
mempersembahkan	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
mempersembahkan	S1.1.1 T2+
mempersembahkan	X2.1 A1.1.1
mempersembahkan	X2.5+ Q3
mempersempit	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
mempersendakan	E3- A1.1.1
mempersendakan	E4.1+ A5.2-
mempersendakan	Q2.2/S1.2.4- S7.2-
mempersendakan	S7.2-
mempersendakan	S7.2- S1.2.4-
mempersenjatai	B1
mempersenjatai	G3
mempersepsi	X3 X2.5+
mempersetankan	X5.1- A1.9
mempersetujukan	A7+ Q2.2 S9@
mempersiapkan	A1.1.1 F1
mempersiapkan	A1.7+ X6+ S8+/A1.1.2- A5.1+/A2.1 X5.1+ G2.2-
mempersiapkan	T2- Q1.2
mempersilakan	A9+ S5+
mempersilakan	O4.2+ S3.2
mempersilakan	Q2.2
mempersilakan	S6+
mempersoalkan	Q2.1 Q1.2
mempersoalkan	Q2.2
mempersoalkan	X2.1
mempersuakan	A1.1.1 S1.1.1
mempertahankan	A10-
mempertahankan	A9+
mempertahankan	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
mempertahankan	A9+ T2++ S8+ A1.1.1 Q2.2
mempertahankan	I1.1 B3 A9+ S8+ A1.9 K5.1 S9
mempertahankan	M2 A1.1.1 A1.7+ A2.1- T2++ E2+ A9+%
mempertahankan	M2 A1.1.1 A9+ X2.1 S7.1+/A1.7+
mempertahankan	M2 A9+
mempertahankan	Q2.2 S1.2.3+
mempertahankan	Q2.2 S1.2.3+ A7+
mempertahankan	S8+
mempertahankan	S8+ A9+/A2.1- F1
mempertahankan	S8+ A9+/A2.1- F1 L2
mempertahankan	S8+ G3 G2.1c Q2.2 K5.1 S7.3+
mempertahankan	S8- X8+ E3- G1.2
mempertahankan	T1.3++
mempertahankan	T2++
mempertahankan	T2++ A2.2 S8+ A9+ A1.1.1 B1
mempertahankan	X3.4 Q2.1 S7.1-@
mempertajam	A5.1-/A2.1
mempertalikan	A2.2 S3.1 X2.5+ Q2.1
mempertalikan	A2.2 S5+ M3 A1.1.1
mempertandingkan	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
mempertandingkan	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
mempertangguhkan	E4.2-/A2.1
mempertangguhkan	M8 T2++ H4
mempertangguhkan	Q2.2 L3
mempertangguhkan	T1.1.3
mempertangguhkan	T4-
mempertangguhkan	X2.4/A5.3 A15 Q1.2 T2- M5
mempertangguhkan	X2.5-
mempertanggungjawabkan	A2.1+
mempertanggungjawabkan	A9- S7.1+ S7.4+
mempertanggungjawabkan	S7.4+ A9-
mempertaruhkan	A15- A1.4
mempertaruhkan	I1.1
mempertaruhkan	I1/A1.4 X2.6+
mempertaruhkan	M1 X8+ A15- Q2.2
mempertaruhkan	N2 A11.1+
mempertaruhkan	S3.2/S2.2m
mempertautkan	A1.7+ A2.2
mempertautkan	A2.1+ A5.1-/A2.1
mempertebal	B4 O4.3 A2.1+ B1
mempertebal	O4.1/A2.1 N5+/A2.1
mempertebal	S1.2.5+/A2.1 O4.1/A2.1
memperteguh	A7+/A2.1 S5+
memperteguh	O4.1/A2.1 N5+/A2.1
memperteguh	S1.2.5+/A2.1 O4.1/A2.1
memperteguh	X2.6/A1.1.1
mempertemukan	A1.1.1 S1.1.1
mempertemukan	M1 A2.2/S3.1
mempertemukan	S5+
mempertemukan	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
mempertenggangkan	E2 S7.4+
mempertenggangkan	F1/B1 X2.3+
mempertenggangkan	S8+ A9+/A2.1- F1
mempertenggangkan	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
mempertengkarkan	Q2.2
mempertentangkan	S8-/E2- A6.1-
mempertetapkan	A4.2+/Q2.2
mempertetapkan	X6+
mempertiadakan	A1.1.1
mempertiadakan	A1.1.1 L1-%
mempertiadakan	A1.1.2
mempertiadakan	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
mempertiadakan	A1.1.2 F1
mempertiadakan	M1
mempertiadakan	Q2.2/Z6 S7.4-
mempertiadakan	T2- A1.1.2 G2.1/T2-
mempertiadakan	T2-/G2.1
mempertiadakan	T2-/G2.1 Z6
mempertikaikan	E3-
mempertikaikan	Q2.2
mempertikaikan	S7.3
mempertikaikan	X2.1
mempertimbangkan	P1 X2.4
mempertimbangkan	Q2.2
mempertimbangkan	X2.1
mempertimbangkan	X2.1 A5.2-
mempertimbangkan	X2.1 X2.4 X6
mempertimbangkan	X2.4
mempertimbangkan	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
mempertinggi	N5+/A2.1
mempertontonkan	A1.1.1 G2.2- X9.2+ E3- N5+ G2.1% Z5
mempertontonkan	A1.1.1 K4 X9.2+
mempertontonkan	A1.1.1 T1.1.2 A8 K4
mempertontonkan	A10+
mempertontonkan	A10+ A15- G2.2-/S3.2
mempertontonkan	A10+ M6 Q1.1/M3
mempertontonkan	A10+ S1.1.1
mempertontonkan	A5.2+ X2.4
mempertontonkan	G2.1 A5.2+
mempertontonkan	I1/A1.4 X2.6+
mempertontonkan	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
mempertontonkan	M1/N3.8- S3.2 A1.1.1/N3.8-
mempertontonkan	M1/S5+ G3/S5+ A10+
mempertontonkan	M2 A2.2
mempertontonkan	Q1.1 B1%
mempertontonkan	Q2.2/A5.2+ A10+/A5.2+
mempertontonkan	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
mempertontonkan	S1.1.1
mempertontonkan	S3.1 M6 A1.1.1 X9.2+ A6.1+
mempertontonkan	X2.1 A1.1.1
mempertontonkan	X2.1 C1
mempertuan	S7.2+
mempertuani	A9+
mempertukarkan	A2.1+ I1 B5
mempertukarkan	A6.1-
mempertukarkan	A6.1- A6.3+ A2.1+
mempertukarkan	A6.3+
mempertukarkan	S1.1.2+
mempertukarkan	S7.1-/S2mf
mempertunjuk	A10+
mempertunjukkan	A1.1.1 K4 X9.2+
mempertunjukkan	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
mempertunjukkan	A1.1.1 T1.1.2 A8 K4
mempertunjukkan	A10+
mempertunjukkan	A10+ A15- G2.2-/S3.2
mempertunjukkan	A10+ G1.2
mempertunjukkan	A10+ M6 Q1.1/M3
mempertunjukkan	A10+ S1.1.1
mempertunjukkan	A5.2+ X2.4
mempertunjukkan	G2.1 A5.2+
mempertunjukkan	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
mempertunjukkan	K4 A1.1.1 A5.4-
mempertunjukkan	M1/S5+ G3/S5+ A10+
mempertunjukkan	Q1.1 A6.2+ S1.1.3 A5.4- K4
mempertunjukkan	Q1.1 B1%
mempertunjukkan	Q2.2/A5.2+ A10+/A5.2+
mempertunjukkan	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
mempertunjukkan	S1.1.1
mempertunjukkan	X2.1 C1
memperuntukkan	A9-
memperuntukkan	A9- S7.1+
memperuntukkan	S7.4+ S8+ X2.1
mempesonakan	O4.2+ S9%
memplagiat	A5.4- G2.2-
memplaster	A1.1.1 N5+
mempolitikkan	G1.2
mempraktikkan	A1.1.1
mempraktikkan	A1.1.1 G3
mempraktikkan	K4
mempreskripsikan	S7.1+/Q2.2 I2.2/Q2.2
memprogramkan	Y2 P1
mempromosikan	I2.2/Q2.1 X2.2+ A10+
mempromosikan	O3 A1.1.1 I2.2/Q2.2
mempromosikan	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
memproses	A1.1.1 Y2 M1
memproses	I3.1 A1.1.1 X9.2+ A2.1+ A2.2
memprotes	Q2.2 A10+ G1.2
memprotes	S8-/E2- A6.1-
memprovokasi	A2.2 E3-
memprovokasi	E3-
memprovokasi	X5.2+
memprovokasi	X5.2+ T2+ S3.2+ E3-
mempunyai	A1.5.1 F1
mempunyai	A1.8+
mempunyai	A1.8+ S5+
mempunyai	A2.2 Q2.2
mempunyai	A9+
mempunyai	A9+ E1 S9%
mempunyai	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
mempunyai	A9+ S5+
mempunyai	A9+ T1.3 C1 A1.1.1 M2 S7.1- A2.1+ X2.4 S6+ S7.4+ N3 A2.1+ P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@
mempunyai	A9+ X2.5+ S1.2.1+ S7.4+
mempunyai	A9+ Z5 A2.2 S4
mempunyai	A9+ Z5 X9.2+ A2.1+ A2.2 M1 M2 X2.5+ E4.1-
mempunyai	E2+ A9+ E4.1+
mempunyai	E4.1- B2- X3 A5.1-/A2.1 S7.4+
mempunyai	M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2
mempunyai	M2 A1.1.1 A9+ X2.1 S7.1+/A1.7+
mempunyai	M2 A9+ Q4 S7.4+ B1% B2-%
mempunyai	M2 E2+ A8 A9+ A1.1.1 M6 B1@
mempunyai	M2 Q2.1 X9.2+ B3 S9%
mempunyai	X2.2+ S3.2/B1%
mempunyai	X3 A1.1.1
memuafakati	A6.1+ Q2.2
memuai	N5+++ X3.2
memuakan	O4.2+
memuakkan	A2.1+
memuakkan	E2-
memuakkan	N5.1+ I3.1 Q1.2@
memuakkan	O4.2-
memuakkan	O4.2- K5.1/G2.2-
memuakkan	S8- O4.1 G3 E2-
memuakkan	X5.2-
memualkan	B2- O4.2-
memualkan	O4.2-
memualkan	X5.2-
memuaskan	A5.1+
memuaskan	E4.1+
memuaskan	E4.2+ A1.2+
memuaskan	E4.2+ E2+
memuaskan	E4.2+ E2+ X7+
memuaskan	E4.2+ E4.1+
memuaskan	F1 A9- S8+ M2@
memuaskan	N5+ A1.2+ A5.1+
memuaskan	N5.1+ I3.1 Q1.2@
memuaskan	O4.6- E4.2+
memuaskan	S3.1 M6 A1.1.1 X9.2+ A6.1+
memuat	A1.7+
memuat	A1.8+ A1.7+
memuat	A1.8+ S5+
memuat	A1.9 Q2.2 S8-
memuat	A10-
memuat	A6.1+ Q2.2
memuat	A9+
memuat	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
memuat	A9+ Z5 A2.2 S4
memuat	H4 S8+ A1.2+
memuat	M1 T2+
