mwe_template	semantic_tags
marcare_verb per_prep mezzo_noun di_prep pioli_noun	A1.7+ A1.1.1
marchio_noun a_prep fuoco_noun	B2-/O4.6+ O4.6+ A1.5.1
marchio_noun di_prep controllo_noun	A4.2+ Q1.1 C1 A5.4
marchio_noun di_prep fabbrica_noun	A1.1.1 F1 I4/Q1.2 W3/M4 B1/L2 N5-/A2.1
marchio_noun di_prep garanzia_noun	A4.2+ Q1.1 C1 A5.4
marcia_noun avanti_adv	X9.2+
mare_noun Adriatico_noun	Z2 M7
mare_noun Egeo_pnoun	Z2 M7
margina_verb della_prep strada_noun	M3 M2 H3
marinaio_noun semplice_adj	I1.3 M4/S2mf
marmellata_noun di_prep agrumi_noun	F1
marrone_noun chiaro_adj	B1 O4.3
marrone_noun chiaro_adj	O4.3
marrone_noun rossiccio_adj	M4 O4.3
martin_noun pescatore_adj	L2mfn
massa_noun di_prep vetro_noun fuso_verb	O2 A1.1.1
massa_noun disordinata_verb	N3.6+
masticare_verb rumorosamente_adj	B1/F1 F1 A1.1.1 X3.2 F1/B1 A1.1.2
masticazione_noun rumorosa_adj	A1.1.1 B1/F1 X3.2
materia_noun di_prep laurea_noun	A11.1+ S7.1+ P1
materia_noun di_prep specializzazione_noun	A11.1+ S7.1+ P1
materiale_adj base_noun	O1 O2 S5+c O4.1
materiale_noun brcicchiato_verb	F2 L2mfnc B4/S2mf
materiale_noun da_prep pavimentazione_noun	M3/H3 O1.1
materiale_noun di_prep lavorazione_noun	O1 I3.1
materiale_noun per_prep stuoie_noun	O2/H5
materiale_noun pornografico_adj	S3.2/Q4
materiali_adj di_prep sterro_verb	A1.1.1 X2.4 E2+ S8+ X7+
materie_noun umanistiche_adj	C1 P1 X9.1+
mattere_noun in_prep mostra_noun	M1/S5+ G3/S5+ A10+
mazzo_noun di_prep carte_noun	K3 K5.2 O4.1 O2
medaglia_noun di_prep bronzo_noun	O1.1 O4.3 K5
medicamento_noun liquido_adj	B4 M4 B3
medico_adj chirurgo_noun	B3/S2mf
medico_noun di_prep bordo_noun	B3/S2mf
meditare_verb tristemente_adv	E6- E4-/X2
membrana_noun interdigitale_adj	Y2 O2
membro_noun aggiunto_adj	A6.1+/X2.1 S3.1 S5+ S5+/S2mf S3.1mf
membro_noun dell'_prep equipaggio_noun	M5/S2mf/I3 M4/S2mf/I3 M3/S2mf/I3
membro_noun delle_prep forze_noun armate_adj	G3/S2.2m
membro_noun di_prep un_art collegio_noun elettorale_adj	A1.8+ G1.2/S2mf A4.1/G1.2
membro_noun di_prep una_art giuria_noun	X6/S2mf G2.1/S2mf
menta_noun selvatica_adj	F1 L3
mentalmente_adv disturbata_verb	E6- B2-/X1 X5.1- A2.1+
mentalmente_adv disturbate_verb	E6- B2-/X1 X5.1- A2.1+
mentalmente_adv disturbati_verb	E6- B2-/X1 X5.1- A2.1+
mentalmente_adv disturbato_verb	E6- B2-/X1 X5.1- A2.1+
mercato_noun azionario_adj	I2.2 I2.2/H1
mercato_noun dei_prep titoli_noun finanziari_adj	I2.2 I2.2/H1
merce_noun di_prep contrabbando_noun	G2.1-/O2
merci_noun in_prep magazzino_noun	O2/A9+ A9+
meridiano_noun celeste_adj	W3 W1 N5.1+
messa_verb a_prep punto_noun	A2.1+ A1.1.1
messa_verb a_prep punto_noun	K2 A1.1.1 A2.1+
messa_verb a_prep punto_noun	M2 M6 O4.5 O4.1 A1.1.1 X6+ S6+ K2
messa_verb in_prep buca_noun	G1.2 A1.1.1/K5.1
messa_verb in_prep gioco_noun	E3- E3-/S2mf
messa_verb in_prep opera_noun	M2 M6 O4.5 O4.1 A1.1.1 X6+ S6+ K2
messa_verb in_prep opera_noun	M2 T2+ A1.1.1/I3
messa_verb in_prep scena_noun	A1.1.1 K4 A5.4- G2.1 P1% T1.1.2 A8
mestiere_noun del_prep marinaio_noun	M5
mestiere_noun di_prep parrucchiere_noun	B4 I3.2
metallo_noun prezioso_adj	O2 C1
metodi_noun politici_adj	G1.2c
metodo_noun di_prep calcolo_noun	X2.1 N2
metro_noun di_prep valutazione_noun	A6/A5.1
metro_noun di_prep valutazione_noun	P1 B3 X2.4 A12- K5.1@ N2 A6
metter_verb al_prep sicuro_adj	A9+ A15+ A1.7+
metter_verb in_prep cantina_noun	A1.9 X7-
metter_verb in_prep ordine_noun	M8 X9.2+ I1.2 H4 X6+
metter_verb la_art spina_noun	A1.1.1% O3
mettere_verb a_prep bagno_noun	O1.2 B4 F1
mettere_verb a_prep bordo_noun	M2
mettere_verb a_prep carico_noun	I1.3 O3 G2.1 M1 G3%
mettere_verb a_prep confronto_noun	A1.1.1 S1.1.1
mettere_verb a_prep freno_noun	A1.7+
mettere_verb a_prep fuoco_noun	A1.1.1 A5.1+/A2.1
mettere_verb a_prep letto_noun	S3.2 A1.1.1 M2
mettere_verb a_prep massa_noun	A1.1.1 M2 A1.1.1/O4.5 N5 K1 Q2.2 P1 A1.7+ A2.2 O3
mettere_verb a_prep mollo_adj	O1.2 B4 F1
mettere_verb a_prep piombo_noun	X2.5+
mettere_verb a_prep punto_noun	A2.1+ A1.1.1
mettere_verb a_prep punto_noun	M2 M6 O4.5 O4.1 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
mettere_verb a_prep repentaglio_noun	X8+ X5.2+ A15-
mettere_verb a_prep sedere_verb	M2 N3.2/H1
mettere_verb a_prep sedere_verb	M8 C1 G1.1 G2.1 M6 A9+
mettere_verb a_prep terra_noun	A1.1.1 X9.2 M2 A1.1.1/O4.5 X8+ K1 Q2.2 A1.7+ A2.2
mettere_verb a_prep verbale_noun	Q1.2 K3
mettere_verb ai_prep ferri_noun	B4 A1.1.1/A1.7
mettere_verb ai_prep voti_noun	M2 Q2.1 Q2.2 A1.1.1 X6
mettere_verb al_prep mondo_noun	M2 A9+ A1.1.1 M6 B1@
mettere_verb alla_prep porta_noun	E3- M2
mettere_verb alla_prep prova_noun	I1.1/G1.1 A12-
mettere_verb alla_prep prova_noun	X8+ X2.4 Q2.2 G2.1 A12-
mettere_verb bestiame_noun al_prep pascolo_noun	F4 L2 A1.1.2
mettere_verb con_prep le_art spalle_noun al_prep muro_noun	A1.7+ S7.1+ M2
mettere_verb dei_prep cuscini_noun	S8+ A1.1.1
mettere_verb di_prep nascosto_adj	M1/A10- A9+/A10- M2
mettere_verb fine_noun	A1.1.2 A1.1.1 A1.9 T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
mettere_verb fuori_prep combattimento_noun	K5.2 K5.1/X9.2+
mettere_verb giù_adv	A1.1.1 M2 A1.1.1/O4.5 X8+ K1 A1.7+ A2.2
mettere_verb gli_art stivali_noun	A1.1.1 B5
mettere_verb i_art segni_noun di_prep interpunzione_noun	Q3 T2- A11.1+
mettere_verb il_art berretto_noun	A1.1.1 B5 K5.1
mettere_verb il_art coperchio_noun	A1.1.1 A1.7+
mettere_verb il_art puntino_noun	A1.1.1/A4.2+
mettere_verb in_prep accordo_noun	A6.1+/A2.1 K2
mettere_verb in_prep agitazione_noun	A1.1.1/E6 A2.1+
mettere_verb in_prep avanti_adv	M1 A5.1+/A2.1+ I1.1 T4+ S8+ X2.1
mettere_verb in_prep bacino_noun	M4 A9-
mettere_verb in_prep barca_noun	A1.1.1/M4
mettere_verb in_prep bilancio_noun	I1 G1.1/I1 I1.3-
mettere_verb in_prep bocca_noun	A1.1.1/B1 F1/F2
mettere_verb in_prep carcere_noun	A1.1.1 A1.7+ G2.1-
mettere_verb in_prep catene_noun	A1.7+
mettere_verb in_prep circolazione_noun	A1.7- A9-
mettere_verb in_prep comunicazione_noun	A2.2 S5+ M3 A1.1.1 Q1.1
mettere_verb in_prep conservare_verb	A1.1.1 A10-
mettere_verb in_prep contatto_noun	A1.1.1 Q2.2
mettere_verb in_prep conto_noun	A1.1.1 I1.3 G2.1 G3% X2.6+
mettere_verb in_prep contrasto_noun	A1.1.1 A6.1-
mettere_verb in_prep correlazione_noun	A1.1.1 A6.1+
mettere_verb in_prep cosa_noun	N4
mettere_verb in_prep costume_noun	A1.1.1/B5
mettere_verb in_prep difficoltà_noun	A1.7+ S7.1+ A1.1.1/A12-
mettere_verb in_prep discussione_noun	Q2.2/A6.1-
mettere_verb in_prep disordine_noun	X2.5- X5.1- A2.1+
mettere_verb in_prep dubbio_noun	A7- Q2.2/A6.1-
mettere_verb in_prep evidenza_noun	A11.1+
mettere_verb in_prep fila_noun	N4
mettere_verb in_prep funzione_noun	M2 A2.1+ E1 H4/A2.1
mettere_verb in_prep gabbia_noun	A1.7+ L2
mettere_verb in_prep germogli_noun	N3.2+/A2.1
mettere_verb in_prep gioco_noun	A1.1.1 K5 X8
mettere_verb in_prep grado_noun	S7.1+ S8+
mettere_verb in_prep guardia_noun	A1.1.1 Q2.2
mettere_verb in_prep infusione_noun	A1.1.1 B3 F2
mettere_verb in_prep infusione_noun	A1.1.1 F1
mettere_verb in_prep libertà_noun provvisoria_adj	G2.1 M4 M2/M5 A1.1.1
mettere_verb in_prep luce_noun	A1.1.1/A11.1 X5.1+
mettere_verb in_prep mostra_noun	A10+ A15- G2.2-/S3.2
mettere_verb in_prep moto_noun	A1.1.1 M2 A2.1+ E1 T2+
mettere_verb in_prep nota_noun	A9+/Q2.2 G2.1
mettere_verb in_prep ombra_noun	A11.1++
mettere_verb in_prep ordine_noun	A1.1.1 A2.1+
mettere_verb in_prep ordine_noun	A2.1+
mettere_verb in_prep palio_noun	K1/I2.2 K5.2
mettere_verb in_prep pericolo_noun	A15-
mettere_verb in_prep posizione_noun di_prep svantaggio_noun	S8- K5.1
mettere_verb in_prep programma_noun	I1.3 X7 X2.6
mettere_verb in_prep risalto_noun	A11.1+
mettere_verb in_prep sede_noun	M2 N3.2/H1
mettere_verb in_prep squadra_noun	A1.1.1 A1.7+ K5.1
mettere_verb in_prep un_art angolo_noun	A1.7+ S7.1+ M2
mettere_verb in_prep un_art cantuccio_noun	A1.7+ S7.1+ M2
mettere_verb in_prep una_art brocca_noun	O2 F2 A1.1.1
mettere_verb in_prep vendita_noun	I2.2
mettere_verb insieme_adv	A2.2 A1.8+ S5+c
mettere_verb l'_art annuncio_noun sul_prep giornale_noun	I2.2/Q2.1 X2.2+ A10+
mettere_verb le_art briglie_noun	A1.7+ L2
mettere_verb le_art foglie_noun	A1.1.1 L3
mettere_verb le_art gemme_noun	N3.2+/A2.1
mettere_verb nel_prep piatto_noun	F1/A1.1.1
mettere_verb nell'_prep arnia_noun	A1.1.1 A9+ S5+ L2
mettere_verb nella_prep lista_noun nera_adj	O4.3 G2.2-
mettere_verb sotto_adj controllo_noun	A1.7+
mettere_verb sottosopra_adv	X5.1- A2.1+
mettere_verb tende_verb	A10-
mettere_verb un'_art inserzione_noun	I2.2/Q2.1 X2.2+ A10+
mettere_verb un_art annuncio_noun sul_prep giornale_noun	I2.2/Q2.1 X2.2+ A10+
mettere_verb un_art ceppo_noun bloccaruota_verb	A1.7 O2
mettere_verb via_adv alla_prep rinfusa_noun	A1.1.1 M2
mettersi_verb a_prep far_verb pratica_noun	P1/I3.1
mettersi_verb a_prep sedere_verb	M2 N3.2/H1
mettersi_verb al_prep riparo_noun	A10-
mettersi_verb comodo_adj	M1 K1
mettersi_verb d'_prep accordo_noun	A6.1+ Q2.2
mettersi_verb in_prep contatto_noun	Q2.2
mettersi_verb in_prep marcia_noun	M1 G3 G1.2
mettersi_verb in_prep posa_noun	O4.1/B1 S1.2.3+ A5.4- Q2.2 A2.2+
mettersi_verb insieme_adv	A6.1+/X2.1 S3.1
mettersi_verb sotto_adv	M2 M6 O4.1 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
mezza_adj calzetta_noun	A1.1.1 X2.5- K5.1 Q4.2/S2mf X5.2- O4.2-
mezza_adj calzetta_noun	B4 A1.9
mezza_adj cartuccia_noun	A1.1.1 X2.5- Y2 K5.1 Q4.2/S2mf X5.2- O4.2-
mezza_adj oncia_noun di_prep tabacco_noun	S3.2/B1 G2.2- X9.2- E6+ O2 G2.1/S2mf S3.2/B1@
mezza_adj pinta_noun	N1 A13.4 N5 N5c
mezzi_noun di_prep sostentamento_noun	I1.1 I1.1/S4 T2++
mezzo_adj dollaro_noun	N1 A13.4 N5 N5c
mezzo_noun anfibio_adj	L2mfn
mezzo_noun di_prep trasporto_noun	M2 M3 M4 M5 O2
miglio_noun marino_adj	A1.1.1 N3/M4 N3.8
militare_adj trasferito_verb	M6/A2.1+ I3.1/A2.1+ M3 M4 M5
mille_adj libbre_noun	B1 N3.5
millesimo_noun di_prep dollaro_noun	A1.1.1 N1 N5
mina_noun terrestre_adj	G3
mina_verb anti-uomo_noun	G3 A15-/S2mf
miniera_noun d'_prep oro_noun	A1.1.1 X2.4 E2+ S8+ X7+ O1.1 A11.1
minimo_noun storico_adj	A5.1- Q2.1 N3.7- N5- A11.1- E4.1- X3.2- G2.2- S7.1-
misero_verb sostituto_noun	Q2.2 S1.2.4- S2mf
missile_noun teleguidato_verb	G3 O2/O3
missile_noun terra-terra_adj	G3/S7.1+
misurare_verb con_prep il_art metro_noun	N3.1
mobile_adj bar_noun	F2/H1c F2/H2 F2/H5 O2
mobili_noun vecchi_adj	H5 O1.1 M1
moda_noun passeggiera_adj	K2 X5.2+ K1 Q2.2 X5.2+/Q2.1 H5
modanatura_noun a_prep cordoncino_noun	A1.1.1 O2
modellare_verb su_prep una_art forma_noun	A10- C1 K4%
modellare_verb su_prep uno_art stampo_noun	A10- C1 K4%
modello_noun al_prep naturale_adj	A5.4 S2/O2 C1
modello_noun da_prep ricalcare_verb	A11.1  A1.2 M6/A2.1+ A9- I3.1/A2.1+ C1
modo_noun di_prep affrontare_verb	A1.1.1 X4.2 E1 S1.1.1
modo_noun di_prep agire_verb	A13.3 X4.2 X2 X6 M6 M3 N3.3 A4.1 A1.1.1 T1.3
modo_noun di_prep camminare_verb	M2 M6 S1.2
modo_noun di_prep impostare_verb	A1.1.1 X4.2 E1 S1.1.1
modo_noun di_prep parlare_verb	Q2.1 Q3
modo_noun di_prep parlare_verb	Q2.2 Q1.2 A1.1.1
modo_noun di_prep pensare_verb	A1.1.1 X2.1/E1
modo_noun di_prep pensare_verb	E1 X4.1
modo_noun di_prep scrivere_verb	Q3
modo_noun di_prep sentire_verb	E1 X4.1
modo_noun di_prep trattare_verb	B3 S1.1.1 A1.1.1 X4.2 S1.2
modo_noun di_prep vedere_verb	A1.1.1 X3.4 A8
modo_noun in_prep cui_pron una_art cosa_noun cade_verb	E6- M2 M1 S7.1-
modo_noun in_prep cui_pron una_art cosa_noun pende_verb	E6- M2 M1 M8 S7.1-
modo_noun infinitivo_adj	Q3
modo_noun particolare_adj	A1.1.1 X4.2 A6.2+ A14 A11.1
mola_noun a_prep smeriglio_noun	O2/I3
molto_adv amico_adj	S1.2.1+
molto_adv bene_adv	A5.1++ G2.2 S1.2.1+
molto_adv colorato_verb	K1 N5 O4.3
molto_adv forte_adj	A13.3
molto_adv in_prep vista_noun	A10+ S5+ S5+c
molto_adv vario_verb	O4.2- A13.1
momento_noun critico_adj	A12- A1.1.1 X3.2 A11.1+
momento_noun culminante_adj	A12-
momento_noun di_prep calma_noun	E3 A2.2
momento_noun di_prep quiete_noun	E3 A2.2
momento_noun difficile_adj	G2.1 E6- A12- K5.1
mondo_noun cristiano_adj	S9
mondo_noun del_prep lavoro_noun	I2.2 I2.1 I3.1
mondo_noun esterno_adj	M6 S1.1.3- S5- Z2
moneta_noun cartacea_adj	H5 Q4.2c O1.1 Q1.2 P1 I1
moneta_noun cartacea_adj	I1 A6.2+
moneta_noun corrente_adj	I1 A6.2+
moneta_noun legale_adj	I1 G2.1
moneta_noun spicciola_adj	A2.1+ I1
monetina_verb nuova_adj	O4.2 I1
montante_noun della_prep scala_noun	O2 M3fn
montare_verb in_prep collera_noun	E3-
montatura_noun pubblicitaria_adj	Q2.2/I2.2
monte_noun brullo_adj	A1.1.1 N5-/A2.1 S7.1- L1- X9.2- K5.2 W3
monumento_noun a_prep forma_noun di_prep croce_noun	E3- M6 A6.3+ F4/L2 O4.4 C1 S9@ S9/O2 A2.1+mfn G2.1/O2%
morire_verb asfissiato_verb	A15 A10- E5 L1- S8- O4.6+
morire_verb dalla_prep voglia_noun	A1.1.2 A1.1.1 L1- T2- X7+
morire_verb impiccato_verb	M2 L1- G2.1
morso_verb improvviso_noun	A1.1.2 A1.1.1 Q2.2 N3.8+ K5.2 T1.3 Z4
morte_noun violenta_adj	L1- S7.1-/E3-
mosaico_noun aerofotografico_adj	C1
mosaico_noun fotoelettrico_adj	C1
mosaico_noun planimetrico_adj	C1
mosca_noun artificiale_adj	A2.1+/G2.1- B3/I3.2/S2mf O2
mosca_noun artificiale_adj	I4/S2mf K5.1/S2mf
mossa_noun brillante_adj	G1.2 A1.1.1
mostrare_verb debolezza_noun per_prep primo_adj	A1.1.1 O4.3/N6+
motivo_noun di_prep lagnanza_noun	E3-
motivo_noun di_prep rimostranza_noun	E3-
motore_noun a_prep reazione_noun	M5 M5fn O2 O1.1 O3
motto_noun arguto_adj	E4.1+
movimento_noun a_prep vite_noun	A1.1.1 S3.2/B1 G2.2- X9.2- E6+ O2 G2.1/S2mf S3.2/B1@
movimento_noun a_prep zig_noun zag_noun	A1.1.1 B5 M4% O2 L2/O2 N4 M2
movimento_noun circolare_adj	M2 O2 N4
movimento_noun degli_prep affari_noun	I2.2 I2.1 I3.1
movimento_noun in_prep avanti_adv	I1.1 M1/G3 S3.2 A5.1+/A2.1+ M1 T4+ S8+ X2.1
movimento_verb scomposto_verb	N3.6+
mucchio_noun di_prep fieno_noun	F4
munire_verb di_prep cardini_noun	A1.1.1 A2.2
munire_verb di_prep grani_noun	A1.1.1
munire_verb di_prep grata_adj	A1.1.1 E2-
munire_verb di_prep muro_noun	H2
munire_verb di_prep perle_noun	A1.1.1
munire_verb di_prep pneumatico_adj	A1.1.1 M3/O2
munire_verb di_prep rinforzo_noun	S8+ K5.1 M1
munire_verb di_prep segnaletica_adj	Q1.2/M6 A10+
munire_verb di_prep spina_noun	O3 A1.1.1%
munire_verb di_prep stecche_noun	A1.1.1 O2
munire_verb di_prep un_art cavo_noun	Q1.3 A1.1.1 O2/O3
munire_verb i_art bacini_noun	M4 A9-
munito_verb di_prep penna_noun	O4.1 O2
munito_verb di_prep sbarre_noun	S7.4- A1.7+ S8- O4.1
muovere_verb al_prep vento_noun	Q1.1 M2 M1
muoversi_verb con_prep risolutezza_noun	M1 G3 G1.2
muoversi_verb ondeggiando_verb	Q1.1 M2 M1
muoversi_verb pesantemente_adv	M1/E3-
muratura_noun di_prep sostegno_noun	O2/H1 A1.1.1
musa_noun ispiratrice_adj	X2.1 C1
muscolo_noun antagonista_noun	B1
muscolo_noun contrattile_adj	B1
muscolo_noun motore_adj	M2/B1
museo_noun delle_prep cere_noun	C1 H1
musica_adj rap_noun	X3.2 G2.1 K2
musica_adj soul_noun	K2 S9 E1 S2mf
musica_noun da_prep ballo_noun	K1/K2
musica_noun di_prep sfondo_noun	H5 k2 K1
musica_noun monotona_adj	H5 K2 K1
mutare_verb di_prep abito_noun	A2.1+ B5
mutuo_noun ipotecario_adj	I1.2/H1
naso_noun adunco_adj	B1 O4.2
nastro_noun adesivo_adj	O2
nastro_noun del_prep telegrafo_noun	K3 Q4.3 A1.7+ Y2 O2
nastro_noun del_prep traguardo_noun	Q4.3 A1.7+ O2 K5.2
nastro_noun di_prep carta_noun	A1.1.1 O2
nastro_noun di_prep telescrivente_noun	K3 Q4.3 A1.7+ Y2 O2
nastro_noun fettuccia_noun	K3 Q4.3 A1.7+ Y2 O2
nastro_noun isolante_adj	K3 Q4.3 A1.7+ Y2 O2
nastro_noun magetico_adj	K3 Q4.3 A1.7+ Y2 O2
nastro_noun trasportatore_noun	O3/M2
natura_noun divina_adj	S9
navata_noun laterale_adj	H2
navata_noun principale_adj	O2 O4.1 H2
nave_noun a_prep due_adj alberi_noun	M4 O4.1
nave_noun ausiliaria_adj	I2.2 M4
nave_noun cisterna_noun	M4fn M3fn
nave_noun corsara_adj	G2.1-/S2mf G3/S2mf
nave_noun da_prep carico_noun	O2/M4
nave_noun di_prep conserva_noun	M4 A6.1+
nave_noun guardacoste_noun	O2 M4fn
nave_noun mercantile_adj	M4/I2.2 O2
nave_noun pirata_adj	G2.1-/S2mf
nave_noun radiocomandata_verb	M4 M4/O3/K6
nave_noun spaziale_adj	M2 M4fn Y1/W1
nave_noun straniera_adj	M4
navicella_noun spaziale_adj	Y1/W1
navigare_verb a_prep vela_noun	M2 M4
navigare_verb in_prep Internet_noun	Y1 Y2 A1.1.1
navigare_verb su_prep Internet_noun	Y1 Y2 A1.1.1
navigare_verb su_prep uno_art yacht_noun	M4
navigazione_noun aerea_adj	M5
necessitare_verb	X7+ S6+ A7+ A9-
negozio_noun all'_prep ingrosso_noun	A9+/H1 I2.2
negozio_noun di_prep barbiere_noun	B4/H1
negozio_noun di_prep ferramenta_noun	O2 H1 I2.2
negozio_noun di_prep parrucchiere_noun	B4/H1
negozio_noun di_prep stoffe_noun	H1 I2.2 B5
nei_prep paraggi_noun	A13.4 M6 Z5
nei_prep pressi_noun	M6 T1.1.1 Z5
nel_prep caso_noun che_pron	A1.3+
nel_prep caso_noun che_pron	Z5
nel_prep caso_noun in_prep cui_pron	Z5
nel_prep complesso_adj	A13.4 Z5
nel_prep corso_noun	K5.1 N5.2+ A13.2 T2- M6 Z5
nel_prep corso_noun di_prep	Z5
nel_prep frattempo_noun	T1.1.2
nel_prep giro_noun	M6 Z5
nel_prep mondo_noun migliore_adj	A5.1+++ A13.2 G2.2+++ O4.2+++
nel_prep nome_noun di_prep	Z5
nel_prep posto_noun in_prep cui_pron	M6 M7
nel_prep tempo_noun che_pron	T1.3 Z5
nel_prep tempo_noun in_prep cui_pron	T1.3 Z5
nella_prep seguente_adj maniera_noun	A13.3 Z5
nella_prep stessa_adj maniera_noun	A13.3 Z5
nelle_prep vicinanze_noun	Z5
nello_prep stesso_adj modo_noun	A13.3 Z5
nell’interesse_verb di_prep	M6 Z5
nero_adj come_prep l’ebano_verb	O4.3 O2 L3 O1.1
nero_noun corvino_adj	O4.3
nervo_noun motore_adj	B1
nervo_noun radiale_adj	O4.4 B1
nessuno_adj dei_prep due_adj	Z6 Z8/Z6 Z5/Z6
neve_noun carbonica_adj	W4 Q4.3%
nido_noun d'_prep api_noun	H1/L2 O4.4
nido_noun d'_prep infanzia_noun	H4 F4/M7
niente_adv affatto_adv	A13.3 N5.1+ N5
nocciolo_noun del_prep reattore_noun	A11.1+ O2 Y2%
noi_pron in_prep persona_noun	Z8
nome_noun difettivo_adj	A5.1- B2-/X1
nominare_verb cavaliere_noun	S7.1+ G1.2 A1.1.1
non_adv affilato_verb	O4.5 A5.2+
non_adv ammettere_verb	A1.8- S7.4-
non_adv badare_verb	X5.1-
non_adv compreso_verb nel_prep prezzo_noun	A1.8-/I1.3 N5++
non_adv confarsi_verb	A6.1- E2-
non_adv credere_verb	X2.1-
non_adv curarsi_verb	X5.1-
non_adv da_prep ubriaco_noun	F2 S1.2.6+ O4.2
non_adv degno_adj di_prep	S1.2-
non_adv diminuita_verb	A2.1- A13.6
non_adv diminuite_verb	A2.1- A13.6
non_adv diminuiti_verb	A2.1- A13.6
non_adv diminuito_verb	A2.1- A13.6
non_adv disponibile_adj	A3- A9-
non_adv disponibili_adj	A3- A9-
non_adv essere_verb adatto_adj	A6.1- E2-
non_adv essere_verb d'_prep accordo_noun	A6.1- E2-
non_adv essere_verb d’accordo_noun	A6.1-
non_adv fare_verb caso_noun	X5.1-
non_adv funzionare_verb più_adv	X9.2- A5.1-/A2.1
non_adv nuotatore_noun	M4-/S2mf
non_adv permettere_verb	S7.4-
non_adv pertinente_adj	A1.2- Z5
non_adv pertinenti_adj	A1.2- Z5
non_adv pertinenza_noun	A1.2- A1.5.2-
non_adv più_adv di_prep	A13.6 Z5
non_adv profonda_adj	A10+ M6 N3.2
non_adv profonde_adj	A10+ M6 O2 N3.2
non_adv profondi_adj	A10+ M6 O2 N3.2
non_adv riconoscere_verb	S7.4-
non_adv rispettare_verb	X5.1- S7.2-
non_adv riuscire_verb	X9.2- A5.1-/A2.1
non_adv so_verb che_pron	Z4
non_adv spiegata_verb	A7- Q1.1
non_adv spiegate_verb	A7- Q1.1
non_adv spiegati_verb	A7- Q1.1
non_adv spiegato_verb	A7- Q1.1
non_adv superare_verb	X9.2- A5.1-/A2.1
non_adv tenere_verb in_prep nessun_adj conto_noun	A11.1++
non_adv uno_art	Z6/Z8c
non_adv vedente_adj	X3.4- X3.4-/B2- X3.4-/S2mf
non_adv vedenti_adj	X3.4- X3.4-/B2- X3.4-/S2mf
non_adv vedere_verb l’ora_verb	A1.1.2 A1.1.1
non_adv vedere_verb l’ora_verb	X5.2 X7+
nota_noun a_prep piè_noun pagina_noun	Q1.2
nota_noun comica_adj	E4.1+ K4 Q4.3
nota_noun dominante_adj	S7.1+ A11.1+ A11.2+
nota_noun in_prep calce_noun	Q1.2
notifica_noun legale_adj	Q4 Q1.2
notizie_noun confidenziali_adj	Q2.1
nove_adj pollici_noun	N3.2 N3.7 H1 Y1
nucleo_noun familiare_adj	S4c A4.1c
numero_noun dei_prep voti_noun espressi_adj	G1.2/X7
numero_noun di_prep prese_noun	Q1.2/I2.1 N3.2-/A2.1 Q1.2/I3.1 Q1.2/G2.1
numero_noun due_adj	N4 P1 T3+ S2mf N1
numero_noun estratto_verb	A4.1 G1.2 S9 A9- A1.1.1 O2
numero_noun intero_adj	N1
numero_noun verde_adj	S8 Q1.3
nunzio_noun apostolico_adj	G1.1/S2mf S7.1+/S9/S2.2m
nuotare_verb a_prep crawl_noun	M4 N3.8-
nuotare_verb a_prep stile_noun libero_adj	M4 N3.8-
nuoto_noun a_prep farfalla_noun	M4
nuoto_noun sul_prep dorso_noun	M4 K5
nuovo_adj immigrato_noun	O4.3 W5 X9.1--
nutrire_verb dubbi_adj	A7-
nutrire_verb sospetti_adj	X2.1/A5.1- A7
né_conj l'_art uno_noun né_conj l'_art altro_adj	Z6 Z8/Z6 Z5/Z6
occasione_noun mondana_adj	A1.1.1 S1.1.1 S3.2
occhiali_noun da_prep sole_adj	A10- O4.3 H5 O2
occhio_noun nero_adj	B2- O4.2 O4.3
occhio_noun pesto_adj	B1/B2- S1.2.3-/S2mf
occhio_noun pesto_adj	B2- O4.2
occupare_verb un_art posto_noun intermedio_adj	T1.1.2 A1.1.1 M6
odore_noun acuto_adj	X3.5
odore_noun di_prep selvaggina_noun	X3.5 T1.3 L2mf F1
odore_noun penetrante_adj	X3.5
offesa_verb al_prep congresso_noun	S7.2- G2.1-
offrire_verb alla_prep vista_noun	A1.1.1 X3.4 A10+
offrire_verb continuamente_adv da_prep bere_verb	F2 S1.2.4
offrire_verb il_art pranzo_noun	F1 S1.2.4
offrire_verb rifugio_noun	A10- S1.2.4
offrire_verb un_art pranzo_noun	F1
offrire_verb vino_noun	F2
oggetto_noun antico_adj	O2/T3+++
oggetto_noun d'_prep antiquariato_noun	T3+++ T3+++/O2
oggetto_noun d'_prep artigianato_noun	C1/O2
oggetto_noun di_prep ammirazione_noun	S7.2+ E2+
oggetto_noun di_prep antiquariato_noun	T3+++ T3+++/O2
oggetto_noun di_prep artigianato_noun	C1
oggetto_noun di_prep critiche_noun	E3- O2 S7.1-@
oggetto_noun di_prep poco_adj pregio_noun	O2 A13.7 B5
oggetto_noun di_prep scherno_noun	E3- O2 S7.1-@
oggetto_noun esposto_verb	A10+ O2/A10+
oggetto_noun in_prep esposizione_noun	A10+ O2/A10+
oggetto_noun in_prep più_adv	A9+ A9- A1.9 N5.2+ O2
oggetto_noun prodotto_verb in_prep giudizio_noun	G2.1 O2/G2.1
ogni_adj due_adj mesi_noun	N6+
